t_us,ch1,ch2,ch3,ch4,pc_time,label
366276163,1415,928,1145,1308,1770289237.2447932,center
366280164,1442,891,1115,1305,1770289237.248801,center
366284164,1362,789,976,1187,1770289237.252637,center
366288162,1345,838,1027,1199,1770289237.2567859,center
366292163,1405,914,1125,1291,1770289237.2608058,center
366296163,1443,907,1130,1316,1770289237.264761,center
366300164,1356,782,965,1176,1770289237.268588,center
366304162,1343,845,1030,1200,1770289237.272743,center
366308162,1398,904,1119,1283,1770289237.276771,center
366312163,1455,916,1134,1319,1770289237.280818,center
366316163,1380,800,989,1197,1770289237.284629,center
366320164,1349,834,1023,1199,1770289237.2887528,center
366324162,1383,885,1105,1264,1770289237.292715,center
366328163,1456,923,1140,1322,1770289237.2967832,center
366332163,1404,825,1023,1226,1770289237.3007638,center
366336163,1366,827,1013,1197,1770289237.3047712,center
366340164,1374,871,1079,1244,1770289237.308759,center
366344162,1452,929,1146,1322,1770289237.3128262,center
366348163,1424,845,1053,1248,1770289237.316798,center
366352163,1368,814,998,1195,1770289237.32078,center
366356163,1365,857,1060,1222,1770289237.324799,center
366360162,1440,932,1148,1318,1770289237.3288589,center
366364162,1429,863,1077,1274,1770289237.3328671,center
366368163,1365,800,987,1188,1770289237.336787,center
366372163,1352,847,1044,1207,1770289237.340826,center
366376164,1431,933,1158,1312,1770289237.3448908,center
366380162,1441,880,1102,1291,1770289237.348854,center
366384162,1358,792,977,1184,1770289237.352774,center
