t_us,ch1,ch2,ch3,ch4,pc_time,label
448824163,1407,895,1116,1283,1770289319.893603,up
448828164,1448,903,1123,1307,1770289319.8976629,up
448832162,1362,787,974,1182,1770289319.901481,up
448836162,1365,861,1062,1222,1770289319.9056451,up
448840163,1396,886,1109,1271,1770289319.909639,up
448844163,1452,910,1128,1313,1770289319.91348,up
448848164,1389,813,1003,1215,1770289319.91759,up
448852162,1377,857,1053,1219,1770289319.921547,up
448856162,1392,877,1092,1257,1770289319.925506,up
448860163,1446,914,1127,1308,1770289319.929534,up
448864163,1407,835,1035,1228,1770289319.9335291,up
448868164,1376,841,1039,1212,1770289319.9377239,up
448872162,1380,866,1078,1244,1770289319.94161,up
448876162,1446,923,1137,1313,1770289319.9457438,up
448880163,1424,850,1061,1251,1770289319.9496791,up
448884163,1377,823,1013,1207,1770289319.953695,up
448888164,1376,862,1062,1226,1770289319.957705,up
448892162,1433,921,1136,1308,1770289319.96174,up
448896162,1428,871,1087,1277,1770289319.9657578,up
448900163,1363,804,991,1190,1770289319.969632,up
448904163,1362,857,1058,1218,1770289319.973932,up
448908164,1409,906,1124,1292,1770289319.977747,up
448912162,1434,891,1118,1302,1770289319.981696,up
448916162,1358,791,979,1190,1770289319.985645,up
448920163,1363,857,1058,1219,1770289319.989739,up
448924164,1408,897,1116,1285,1770289319.993716,up
448928162,1442,902,1122,1307,1770289319.997788,up
448932162,1356,784,969,1179,1770289320.0017889,up
448936162,1366,863,1064,1224,1770289320.005801,up
448940163,1398,889,1111,1273,1770289320.009778,up
448944164,1452,909,1130,1310,1770289320.013823,up
448948162,1383,804,995,1209,1770289320.0176902,up
448952162,1375,851,1054,1218,1770289320.0217931,up
448956163,1392,878,1092,1258,1770289320.025728,up
448960164,1444,913,1126,1306,1770289320.029811,up
448964164,1402,832,1032,1227,1770289320.033761,up
448968162,1376,846,1043,1214,1770289320.037717,up
448972163,1384,869,1079,1246,1770289320.041693,up
448976163,1446,922,1135,1310,1770289320.0458062,up
448980164,1418,848,1059,1249,1770289320.0497532,up
448984164,1376,827,1016,1204,1770289320.053819,up
448988162,1375,857,1062,1225,1770289320.057784,up
448992162,1434,924,1136,1307,1770289320.061816,up
448996163,1426,867,1085,1273,1770289320.065817,up
449000164,1367,804,992,1197,1770289320.06973,up
449004164,1364,855,1057,1220,1770289320.0737941,up
449008162,1414,909,1126,1295,1770289320.077846,up
449012162,1432,889,1115,1296,1770289320.081829,up
449016163,1359,794,979,1191,1770289320.085842,up
449020164,1364,857,1057,1220,1770289320.089867,up
449024164,1409,899,1118,1288,1770289320.0938601,up
449028162,1442,900,1121,1310,1770289320.097871,up
449032162,1353,781,963,1174,1770289320.101856,up
449036163,1365,866,1071,1222,1770289320.10588,up
449040164,1403,890,1113,1280,1770289320.109844,up
449044162,1450,908,1127,1314,1770289320.113867,up
449048162,1381,804,993,1200,1770289320.117758,up
449052162,1375,853,1055,1217,1770289320.121889,up
449056163,1395,880,1098,1263,1770289320.125891,up
449060164,1446,911,1132,1313,1770289320.129877,up
449064164,1404,828,1025,1225,1770289320.133914,up
449068162,1382,849,1045,1216,1770289320.1379688,up
449072162,1389,871,1081,1246,1770289320.141943,up
449076163,1447,921,1135,1310,1770289320.145932,up
449080164,1415,844,1052,1243,1770289320.149916,up
449084164,1371,826,1019,1203,1770289320.153974,up
449088162,1374,858,1062,1225,1770289320.1579242,up
449092163,1434,924,1137,1308,1770289320.161979,up
449096163,1422,861,1072,1264,1770289320.165955,up
449100164,1370,808,996,1198,1770289320.169852,up
449104162,1365,855,1058,1221,1770289320.1739469,up
449108162,1416,910,1120,1295,1770289320.177998,up
449112163,1431,886,1104,1293,1770289320.181959,up
449116163,1356,797,980,1191,1770289320.185892,up
449120164,1362,856,1056,1220,1770289320.189971,up
449124162,1406,901,1118,1287,1770289320.1939788,up
449128163,1438,899,1119,1307,1770289320.197976,up
449132163,1350,778,958,1172,1770289320.20191,up
449136164,1362,867,1072,1224,1770289320.205995,up
449140164,1403,894,1115,1281,1770289320.209971,up
449144162,1449,906,1125,1310,1770289320.2140312,up
449148163,1375,797,980,1195,1770289320.217876,up
449152163,1368,854,1054,1216,1770289320.221979,up
449156164,1393,881,1100,1263,1770289320.225992,up
449160162,1445,912,1128,1311,1770289320.230016,up
449164162,1397,825,1021,1223,1770289320.234036,up
449168163,1381,849,1047,1216,1770289320.2380211,up
449172163,1389,876,1083,1247,1770289320.2420218,up
449176164,1446,919,1133,1307,1770289320.246063,up
449180162,1411,843,1051,1242,1770289320.250012,up
449184162,1376,830,1020,1203,1770289320.2541518,up
449188163,1378,863,1068,1231,1770289320.2580469,up
449192163,1437,927,1140,1311,1770289320.2621608,up
449196164,1424,858,1071,1260,1770289320.266177,up
449200162,1370,812,998,1198,1770289320.270011,up
449204162,1365,855,1057,1220,1770289320.274167,up
449208163,1417,912,1126,1297,1770289320.278214,up
449212163,1436,883,1104,1292,1770289320.28217,up
449216164,1361,796,985,1189,1770289320.286031,up
449220162,1363,857,1057,1219,1770289320.290186,up
449224162,1406,901,1119,1287,1770289320.294219,up
449228163,1438,899,1118,1306,1770289320.2982101,up
449232163,1350,783,963,1176,1770289320.302067,up
449236164,1364,865,1064,1220,1770289320.306224,up
449240162,1404,895,1116,1282,1770289320.310167,up
449244162,1449,907,1123,1309,1770289320.3141718,up
449248163,1373,794,982,1194,1770289320.317964,up
449252163,1370,857,1057,1221,1770289320.3221388,up
449256164,1396,884,1102,1266,1770289320.326077,up
449260162,1453,911,1128,1314,1770289320.330158,up
449264162,1400,821,1019,1223,1770289320.3340979,up
449268163,1383,852,1051,1218,1770289320.3381078,up
449272163,1391,877,1087,1251,1770289320.34216,up
449276164,1448,918,1131,1308,1770289320.346143,up
449280162,1411,841,1040,1234,1770289320.350123,up
449284162,1377,835,1025,1202,1770289320.354182,up
449288163,1379,865,1072,1235,1770289320.358112,up
449292164,1443,927,1138,1312,1770289320.36219,up
449296162,1426,856,1070,1256,1770289320.366226,up
449300162,1370,812,999,1199,1770289320.370137,up
449304162,1364,855,1058,1220,1770289320.374177,up
449308163,1419,913,1128,1302,1770289320.378569,up
449312164,1433,879,1097,1287,1770289320.382176,up
449316162,1360,798,985,1190,1770289320.3861299,up
449320162,1362,857,1058,1219,1770289320.3901598,up
449324163,1408,902,1119,1289,1770289320.394249,up
449328164,1438,897,1118,1306,1770289320.3982022,up
449332164,1354,786,972,1183,1770289320.402126,up
449336162,1362,862,1063,1223,1770289320.406215,up
449340162,1406,895,1115,1281,1770289320.410243,up
449344163,1445,906,1123,1309,1770289320.414273,up
449348164,1364,790,977,1191,1770289320.41804,up
449352164,1367,859,1058,1223,1770289320.422103,up
449356162,1396,885,1103,1267,1770289320.426128,up
449360162,1453,910,1129,1312,1770289320.430142,up
449364163,1393,817,1014,1216,1770289320.434155,up
449368164,1379,853,1050,1218,1770289320.438263,up
449372164,1390,878,1089,1253,1770289320.442253,up
449376162,1446,917,1127,1307,1770289320.4462872,up
449380162,1408,838,1037,1229,1770289320.450254,up
449384163,1373,835,1028,1204,1770289320.4542851,up
449388164,1378,866,1073,1235,1770289320.458297,up
449392164,1441,924,1136,1311,1770289320.462295,up
449396162,1422,854,1066,1253,1770289320.466261,up
449400162,1368,816,1008,1203,1770289320.470308,up
449404163,1368,857,1061,1224,1770289320.474273,up
449408164,1427,914,1129,1304,1770289320.4783309,up
449412162,1433,874,1094,1283,1770289320.4823098,up
449416162,1360,799,987,1190,1770289320.486221,up
449420162,1361,856,1058,1219,1770289320.490334,up
449424163,1406,904,1121,1291,1770289320.494369,up
449428164,1438,896,1118,1306,1770289320.498364,up
449432164,1357,791,978,1190,1770289320.5022788,up
449436162,1365,858,1060,1222,1770289320.506321,up
449440162,1406,894,1115,1282,1770289320.510371,up
449444163,1449,903,1123,1309,1770289320.5143821,up
449448164,1362,787,974,1182,1770289320.518235,up
449452164,1365,861,1061,1221,1770289320.522357,up
449456162,1396,886,1108,1271,1770289320.5263722,up
449460163,1451,910,1130,1312,1770289320.53041,up
449464163,1390,814,1004,1215,1770289320.534383,up
449468164,1377,856,1055,1220,1770289320.538395,up
449472162,1391,876,1090,1257,1770289320.542376,up
449476162,1447,914,1126,1309,1770289320.54641,up
449480163,1407,836,1035,1228,1770289320.550417,up
449484163,1375,839,1031,1209,1770289320.5544279,up
449488164,1378,866,1077,1240,1770289320.558402,up
449492162,1443,924,1136,1312,1770289320.5624142,up
449496163,1424,851,1061,1251,1770289320.566388,up
449500163,1372,820,1011,1207,1770289320.570425,up
449504163,1375,858,1061,1225,1770289320.574434,up
449508164,1431,921,1134,1303,1770289320.578449,up
449512162,1428,872,1089,1276,1770289320.5824618,up
449516163,1362,802,990,1194,1770289320.586269,up
449520163,1362,856,1058,1219,1770289320.5903602,up
449524164,1409,905,1123,1293,1770289320.594469,up
449528162,1436,892,1117,1303,1770289320.5984519,up
449532162,1359,791,978,1190,1770289320.6023722,up
449536162,1364,858,1058,1219,1770289320.606433,up
449540163,1408,898,1116,1284,1770289320.6105092,up
449544164,1444,902,1125,1307,1770289320.614469,up
449548162,1359,784,970,1179,1770289320.61851,up
449552162,1365,863,1063,1222,1770289320.622485,up
449556163,1397,889,1111,1273,1770289320.626463,up
449560163,1451,909,1130,1313,1770289320.63052,up
449564164,1386,809,1000,1212,1770289320.634497,up
449568162,1376,857,1053,1219,1770289320.6384928,up
449572162,1392,879,1092,1257,1770289320.6425102,up
449576163,1446,913,1127,1309,1770289320.646519,up
449580163,1406,833,1032,1229,1770289320.650509,up
449584164,1378,842,1040,1215,1770289320.654508,up
449588162,1385,868,1079,1245,1770289320.658478,up
449592162,1448,922,1134,1311,1770289320.662557,up
449596163,1419,848,1059,1248,1770289320.666516,up
449600163,1372,820,1015,1202,1770289320.6705332,up
449604164,1374,857,1061,1224,1770289320.674544,up
449608162,1433,922,1134,1305,1770289320.67858,up
449612162,1426,868,1085,1273,1770289320.682581,up
449616163,1365,803,991,1194,1770289320.686496,up
449620163,1364,855,1058,1219,1770289320.6905348,up
449624164,1413,907,1124,1291,1770289320.6946151,up
449628162,1432,890,1114,1296,1770289320.69857,up
449632162,1359,791,979,1189,1770289320.7025018,up
449636163,1363,857,1057,1220,1770289320.706599,up
449640163,1408,897,1116,1286,1770289320.710537,up
449644164,1442,901,1121,1307,1770289320.714544,up
449648162,1353,780,964,1174,1770289320.718534,up
449652162,1364,868,1071,1221,1770289320.7225878,up
449656163,1399,889,1112,1273,1770289320.726603,up
449660164,1452,908,1127,1310,1770289320.730633,up
449664162,1380,806,994,1208,1770289320.734498,up
449668162,1375,853,1056,1221,1770289320.738645,up
449672162,1395,879,1092,1259,1770289320.7426078,up
449676163,1445,911,1122,1306,1770289320.7466729,up
449680164,1401,830,1025,1224,1770289320.750647,up
449684162,1376,847,1041,1214,1770289320.754653,up
449688162,1385,869,1081,1245,1770289320.758646,up
449692163,1446,921,1135,1310,1770289320.762666,up
449696164,1415,847,1054,1244,1770289320.76668,up
449700164,1371,825,1017,1202,1770289320.770684,up
449704162,1372,858,1062,1224,1770289320.774652,up
449708163,1433,922,1136,1308,1770289320.7787142,up
449712163,1423,865,1081,1270,1770289320.782998,up
449716164,1369,807,994,1197,1770289320.786597,up
449720164,1365,856,1058,1220,1770289320.790693,up
449724162,1415,911,1128,1297,1770289320.794703,up
449728162,1437,887,1106,1294,1770289320.798677,up
449732163,1360,794,979,1191,1770289320.8025842,up
449736164,1364,857,1057,1219,1770289320.8066719,up
449740164,1406,900,1118,1288,1770289320.8106701,up
449744162,1438,900,1120,1309,1770289320.814712,up
449748162,1352,780,960,1173,1770289320.818634,up
449752163,1364,866,1067,1223,1770289320.8227358,up
449756164,1404,893,1114,1279,1770289320.82675,up
449760164,1453,907,1127,1308,1770289320.830732,up
449764162,1378,803,991,1196,1770289320.834642,up
449768162,1368,854,1055,1217,1770289320.8387442,up
449772163,1393,881,1100,1262,1770289320.8427641,up
449776164,1444,911,1132,1312,1770289320.846754,up
449780162,1401,827,1024,1223,1770289320.850731,up
449784162,1379,848,1048,1216,1770289320.854771,up
449788162,1389,873,1083,1246,1770289320.858745,up
449792163,1446,920,1133,1309,1770289320.862792,up
449796164,1413,845,1052,1243,1770289320.866789,up
449800164,1376,831,1020,1204,1770289320.870767,up
449804162,1375,860,1063,1225,1770289320.87477,up
449808162,1435,925,1137,1309,1770289320.878805,up
449812163,1424,861,1072,1263,1770289320.882761,up
449816164,1369,810,997,1200,1770289320.886712,up
449820164,1367,856,1058,1220,1770289320.890761,up
449824162,1418,912,1125,1299,1770289320.894828,up
449828163,1438,885,1106,1295,1770289320.8988001,up
449832163,1362,795,988,1192,1770289320.902715,up
449836164,1364,856,1058,1220,1770289320.90681,up
449840162,1408,901,1117,1287,1770289320.910849,up
449844162,1440,898,1120,1309,1770289320.914808,up
449848163,1350,780,963,1176,1770289320.919043,up
449852163,1365,866,1065,1221,1770289320.9226959,up
449856164,1405,894,1115,1281,1770289320.9267242,up
449860162,1450,907,1128,1311,1770289320.930779,up
449864163,1374,795,978,1195,1770289320.9347148,up
449868162,1368,853,1054,1217,1770289320.938849,up
449872163,1393,882,1100,1263,1770289320.942807,up
449876164,1444,911,1123,1310,1770289320.946851,up
449880162,1397,823,1018,1223,1770289320.9508631,up
449884163,1381,852,1047,1217,1770289320.954864,up
449888163,1391,875,1083,1247,1770289320.958848,up
449892164,1446,919,1132,1309,1770289320.9629152,up
449896162,1412,842,1050,1239,1770289320.966848,up
449900162,1377,834,1027,1210,1770289320.9709172,up
449904163,1379,865,1075,1238,1770289320.9748852,up
449908163,1445,926,1141,1315,1770289320.978896,up
449912164,1425,859,1071,1260,1770289320.982892,up
449916162,1371,811,998,1199,1770289320.9868002,up
449920162,1366,856,1058,1220,1770289320.9909172,up
449924163,1418,913,1127,1297,1770289320.994974,up
449928163,1435,881,1104,1291,1770289320.998841,up
449932164,1362,798,987,1190,1770289321.00273,up
449936162,1363,856,1057,1219,1770289321.006834,up
449940162,1406,901,1118,1287,1770289321.0108218,up
449944163,1438,897,1119,1308,1770289321.01483,up
449948163,1352,783,965,1177,1770289321.018699,up
449952164,1362,864,1065,1220,1770289321.022908,up
449956162,1405,895,1116,1281,1770289321.0269299,up
449960162,1445,903,1123,1307,1770289321.030968,up
449964163,1366,793,979,1191,1770289321.034852,up
449968163,1367,858,1056,1221,1770289321.0389628,up
449972164,1395,884,1102,1266,1770289321.042965,up
449976162,1453,911,1128,1314,1770289321.0469928,up
449980162,1399,819,1016,1218,1770289321.050933,up
